,TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
1417,Bucks,8,21,0.381,13,14,0.929,9,41,50,22,12,8,17,19,95,29,61,0.475409836066,1,0.528571428571,0.479532163743,0.470588235294,0.403846153846,0.5,0.4375,0.45,0.554054054054,0.531914893617,0.536585365854,0.521739130435,0.727272727273,0.515151515152,0.558823529412,0.547169811321,0.512605042017
1418,Thunder,6,20,0.3,14,18,0.778,12,35,47,15,5,4,17,19,74,21,58,0.362068965517,0,0.44262295082,0.461538461538,0.666666666667,0.645161290323,0.5,0.514285714286,0.375,0.507246376812,0.465346534653,0.405405405405,0.3125,0.444444444444,0.607142857143,0.513513513514,0.403846153846,0.420289855072
1419,Grizzlies,3,11,0.273,14,17,0.824,20,34,54,22,11,5,11,18,85,31,80,0.3875,1,0.55737704918,0.538461538462,0.333333333333,0.354838709677,0.5,0.485714285714,0.625,0.492753623188,0.534653465347,0.594594594595,0.6875,0.555555555556,0.392857142857,0.486486486486,0.596153846154,0.579710144928
1420,Magic,8,24,0.333,19,24,0.792,11,31,42,21,9,3,15,24,93,25,54,0.462962962963,0,0.44,0.513157894737,0.421052631579,0.533333333333,0.59375,0.521739130435,0.785714285714,0.484375,0.538461538462,0.446808510638,0.5,0.428571428571,0.555555555556,0.545454545455,0.446428571429,0.504672897196
1421,Mavericks,11,21,0.524,13,22,0.591,3,33,36,26,9,4,12,20,108,31,53,0.584905660377,1,0.56,0.486842105263,0.578947368421,0.466666666667,0.40625,0.478260869565,0.214285714286,0.515625,0.461538461538,0.553191489362,0.5,0.571428571429,0.444444444444,0.454545454545,0.553571428571,0.495327102804
1422,Heat,4,21,0.19,15,21,0.714,10,36,46,18,7,9,16,18,83,28,56,0.5,1,0.516129032258,0.487341772152,0.5,0.525,0.576923076923,0.538461538462,0.555555555556,0.529411764706,0.53488372093,0.428571428571,0.5,0.75,0.551724137931,0.486486486486,0.518518518519,0.474576271186
1423,Celtics,4,19,0.211,11,18,0.611,8,32,40,24,7,3,13,19,75,26,62,0.41935483871,0,0.483870967742,0.512658227848,0.5,0.475,0.423076923077,0.461538461538,0.444444444444,0.470588235294,0.46511627907,0.571428571429,0.5,0.25,0.448275862069,0.513513513514,0.481481481481,0.525423728814
1424,Wizards,6,15,0.4,16,19,0.842,10,33,43,19,7,3,12,23,88,27,66,0.409090909091,0,0.471428571429,0.50625,0.6,0.5,0.533333333333,0.5,0.625,0.478260869565,0.505882352941,0.475,0.538461538462,0.5,0.521739130435,0.560975609756,0.45,0.507692307692
1425,Hornets,4,15,0.267,14,19,0.737,6,36,42,21,6,3,11,18,92,33,64,0.515625,1,0.528571428571,0.49375,0.4,0.5,0.466666666667,0.5,0.375,0.521739130435,0.494117647059,0.525,0.461538461538,0.5,0.478260869565,0.439024390244,0.55,0.492307692308
1426,Suns,6,16,0.375,11,18,0.611,11,27,38,18,12,6,16,25,101,36,68,0.529411764706,0,0.538461538462,0.502994011976,0.666666666667,0.592592592593,0.289473684211,0.346153846154,0.407407407407,0.473684210526,0.452380952381,0.486486486486,0.5,0.6,0.533333333333,0.595238095238,0.521739130435,0.485714285714
1427,Grizzlies,3,11,0.273,27,34,0.794,16,30,46,19,12,4,14,17,102,33,72,0.458333333333,1,0.461538461538,0.497005988024,0.333333333333,0.407407407407,0.710526315789,0.653846153846,0.592592592593,0.526315789474,0.547619047619,0.513513513514,0.5,0.4,0.466666666667,0.404761904762,0.478260869565,0.514285714286
1428,76ers,12,33,0.364,10,14,0.714,11,26,37,23,16,7,21,22,84,19,45,0.422222222222,0,0.469696969697,0.5,0.5,0.55,0.4,0.388888888889,0.5,0.448275862069,0.4625,0.511111111111,0.666666666667,0.538461538462,0.538461538462,0.564102564103,0.452380952381,0.46875
1429,Cavaliers,12,27,0.444,15,22,0.682,11,32,43,22,8,6,18,17,97,23,51,0.450980392157,1,0.530303030303,0.5,0.5,0.45,0.6,0.611111111111,0.5,0.551724137931,0.5375,0.488888888889,0.333333333333,0.461538461538,0.461538461538,0.435897435897,0.547619047619,0.53125
1430,Timberwolves,3,13,0.231,23,26,0.885,16,31,47,18,10,2,15,22,94,31,69,0.449275362319,0,0.465753424658,0.493975903614,0.230769230769,0.295454545455,0.657142857143,0.590909090909,0.571428571429,0.5,0.522222222222,0.4,0.47619047619,0.166666666667,0.5,0.55,0.516666666667,0.565573770492
1431,Mavericks,10,31,0.323,12,18,0.667,12,31,43,27,11,10,15,18,100,29,53,0.547169811321,1,0.534246575342,0.506024096386,0.769230769231,0.704545454545,0.342857142857,0.409090909091,0.428571428571,0.5,0.477777777778,0.6,0.52380952381,0.833333333333,0.5,0.45,0.483333333333,0.434426229508
1432,Raptors,7,27,0.259,18,22,0.818,13,33,46,14,7,3,15,19,75,18,51,0.352941176471,0,0.431034482759,0.493670886076,0.5,0.627906976744,0.666666666667,0.564102564103,0.65,0.471428571429,0.511111111111,0.368421052632,0.466666666667,0.333333333333,0.555555555556,0.513513513514,0.409090909091,0.44347826087
1433,Bucks,7,16,0.438,9,17,0.529,7,37,44,24,8,6,12,18,82,26,64,0.40625,1,0.568965517241,0.506329113924,0.5,0.372093023256,0.333333333333,0.435897435897,0.35,0.528571428571,0.488888888889,0.631578947368,0.533333333333,0.666666666667,0.444444444444,0.486486486486,0.590909090909,0.55652173913
1434,Pelicans,9,23,0.391,20,23,0.87,17,35,52,30,5,10,13,15,115,34,63,0.539682539683,1,0.518072289157,0.491428571429,0.5625,0.511111111111,0.606060606061,0.575,0.653846153846,0.603448275862,0.619047619048,0.612244897959,0.454545454545,0.769230769231,0.684210526316,0.5,0.507462686567,0.484615384615
1435,Hawks,7,22,0.318,13,17,0.765,9,23,32,19,6,3,6,15,100,33,67,0.492537313433,0,0.481927710843,0.508571428571,0.4375,0.488888888889,0.393939393939,0.425,0.346153846154,0.396551724138,0.380952380952,0.387755102041,0.545454545455,0.230769230769,0.315789473684,0.5,0.492537313433,0.515384615385
1436,Magic,6,23,0.261,15,18,0.833,14,30,44,23,5,1,13,21,97,32,67,0.477611940299,0,0.506666666667,0.545454545455,0.428571428571,0.53488372093,0.405405405405,0.409090909091,0.636363636364,0.483870967742,0.52380952381,0.479166666667,0.333333333333,0.166666666667,0.5,0.512195121951,0.524590163934,0.549180327869
1437,Thunder,8,20,0.4,22,26,0.846,8,32,40,25,10,5,13,20,104,29,55,0.527272727273,1,0.493333333333,0.454545454545,0.571428571429,0.46511627907,0.594594594595,0.590909090909,0.363636363636,0.516129032258,0.47619047619,0.520833333333,0.666666666667,0.833333333333,0.5,0.487804878049,0.475409836066,0.450819672131
1438,Knicks,7,20,0.35,8,11,0.727,12,23,35,22,7,2,13,18,97,34,63,0.539682539683,0,0.493975903614,0.51875,0.538461538462,0.454545454545,0.307692307692,0.323529411765,0.521739130435,0.450980392157,0.472972972973,0.488888888889,0.538461538462,1.0,0.464285714286,0.620689655172,0.485714285714,0.543103448276
1439,Celtics,6,24,0.25,18,23,0.783,11,28,39,23,6,0,15,11,108,36,53,0.679245283019,1,0.506024096386,0.48125,0.461538461538,0.545454545455,0.692307692308,0.676470588235,0.478260869565,0.549019607843,0.527027027027,0.511111111111,0.461538461538,0.0,0.535714285714,0.379310344828,0.514285714286,0.456896551724
1440,Heat,6,14,0.429,15,23,0.652,8,27,35,23,1,6,8,14,91,29,60,0.483333333333,0,0.454545454545,0.456790123457,0.4,0.411764705882,0.5,0.560975609756,0.363636363636,0.465517241379,0.4375,0.46,0.125,0.545454545455,0.571428571429,0.451612903226,0.467741935484,0.46875
1441,Pistons,9,20,0.45,15,18,0.833,14,31,45,27,7,5,6,17,108,33,68,0.485294117647,1,0.545454545455,0.543209876543,0.6,0.588235294118,0.5,0.439024390244,0.636363636364,0.534482758621,0.5625,0.54,0.875,0.454545454545,0.428571428571,0.548387096774,0.532258064516,0.53125
1442,Kings,7,16,0.438,19,24,0.792,6,28,34,17,7,4,18,21,96,28,63,0.444444444444,0,0.432098765432,0.464705882353,0.411764705882,0.410256410256,0.5,0.48,0.3,0.444444444444,0.409638554217,0.34,0.35,0.444444444444,0.620689655172,0.477272727273,0.4375,0.480916030534
1443,Warriors,10,23,0.435,19,26,0.731,14,35,49,33,13,5,11,23,121,36,68,0.529411764706,1,0.567901234568,0.535294117647,0.588235294118,0.589743589744,0.5,0.52,0.7,0.555555555556,0.590361445783,0.66,0.65,0.555555555556,0.379310344828,0.522727272727,0.5625,0.519083969466
1444,Jazz,6,13,0.462,18,26,0.692,14,27,41,18,8,4,10,23,102,33,72,0.458333333333,0,0.52,0.527950310559,0.461538461538,0.361111111111,0.428571428571,0.433333333333,0.538461538462,0.45,0.476744186047,0.5,0.5,0.4,0.416666666667,0.53488372093,0.532258064516,0.576
1445,Trail Blazers,7,23,0.304,24,34,0.706,12,33,45,18,8,6,14,20,103,29,53,0.547169811321,1,0.48,0.472049689441,0.538461538462,0.638888888889,0.571428571429,0.566666666667,0.461538461538,0.55,0.523255813953,0.5,0.5,0.6,0.583333333333,0.46511627907,0.467741935484,0.424
1446,76ers,11,27,0.407,32,42,0.762,7,42,49,26,10,9,20,22,105,20,43,0.46511627907,1,0.484375,0.451612903226,0.478260869565,0.465517241379,0.615384615385,0.6,0.466666666667,0.591549295775,0.56976744186,0.5,0.434782608696,0.75,0.588235294118,0.43137254902,0.487804878049,0.443298969072
1447,Nuggets,12,31,0.387,20,28,0.714,8,29,37,26,13,3,14,29,98,21,54,0.388888888889,0,0.515625,0.548387096774,0.521739130435,0.534482758621,0.384615384615,0.4,0.533333333333,0.408450704225,0.43023255814,0.5,0.565217391304,0.25,0.411764705882,0.56862745098,0.512195121951,0.556701030928
1448,Spurs,14,32,0.438,8,14,0.571,6,35,41,32,7,4,11,12,110,30,52,0.576923076923,1,0.511627906977,0.5,0.583333333333,0.603773584906,0.470588235294,0.5,0.545454545455,0.507246376812,0.5125,0.542372881356,0.538461538462,0.8,0.478260869565,0.428571428571,0.483870967742,0.452173913043
1449,Magic,10,21,0.476,9,14,0.643,5,34,39,27,6,1,12,16,103,32,63,0.507936507937,0,0.488372093023,0.5,0.416666666667,0.396226415094,0.529411764706,0.5,0.454545454545,0.492753623188,0.4875,0.457627118644,0.461538461538,0.2,0.521739130435,0.571428571429,0.516129032258,0.547826086957
1450,Pacers,12,21,0.571,10,18,0.556,8,29,37,28,5,4,11,15,114,34,56,0.607142857143,1,0.516853932584,0.469512195122,0.5,0.466666666667,0.47619047619,0.545454545455,0.4,0.557692307692,0.513888888889,0.549019607843,0.416666666667,0.666666666667,0.52380952381,0.454545454545,0.523076923077,0.470588235294
1451,Pistons,12,24,0.5,11,15,0.733,12,23,35,23,7,2,10,18,109,31,63,0.492063492063,0,0.483146067416,0.530487804878,0.5,0.533333333333,0.52380952381,0.454545454545,0.6,0.442307692308,0.486111111111,0.450980392157,0.583333333333,0.333333333333,0.47619047619,0.545454545455,0.476923076923,0.529411764706
1452,Timberwolves,6,11,0.545,22,27,0.815,3,29,32,27,10,3,14,24,102,31,61,0.508196721311,1,0.486842105263,0.473684210526,0.461538461538,0.407407407407,0.578947368421,0.529411764706,0.166666666667,0.475409836066,0.405063291139,0.6,0.47619047619,0.5,0.4375,0.510638297872,0.492063492063,0.488
1453,Heat,7,16,0.438,16,24,0.667,15,32,47,18,11,3,18,23,101,32,64,0.5,0,0.513157894737,0.526315789474,0.538461538462,0.592592592593,0.421052631579,0.470588235294,0.833333333333,0.524590163934,0.594936708861,0.4,0.52380952381,0.5,0.5625,0.489361702128,0.507936507937,0.512
1454,Wizards,4,16,0.25,24,30,0.8,5,36,41,19,7,2,12,24,96,30,61,0.491803278689,0,0.472222222222,0.490445859873,0.266666666667,0.390243902439,0.571428571429,0.526315789474,0.357142857143,0.493150684932,0.471264367816,0.441860465116,0.5,0.5,0.461538461538,0.521739130435,0.526315789474,0.525862068966
1455,Hawks,11,25,0.44,18,27,0.667,9,37,46,24,7,2,14,22,105,27,55,0.490909090909,1,0.527777777778,0.509554140127,0.733333333333,0.609756097561,0.428571428571,0.473684210526,0.642857142857,0.506849315068,0.528735632184,0.558139534884,0.5,0.5,0.538461538462,0.478260869565,0.473684210526,0.474137931034
1456,Rockets,8,27,0.296,17,23,0.739,11,36,47,18,6,8,6,19,101,30,65,0.461538461538,1,0.550724637681,0.508287292818,0.5,0.519230769231,0.459459459459,0.469387755102,0.379310344828,0.461538461538,0.439252336449,0.529411764706,0.666666666667,0.615384615385,0.333333333333,0.527777777778,0.566037735849,0.503875968992
1457,Bulls,8,25,0.32,20,26,0.769,18,42,60,16,3,5,12,17,90,23,64,0.359375,0,0.449275362319,0.491712707182,0.5,0.480769230769,0.540540540541,0.530612244898,0.620689655172,0.538461538462,0.560747663551,0.470588235294,0.333333333333,0.384615384615,0.666666666667,0.472222222222,0.433962264151,0.496124031008
1458,Nuggets,4,24,0.167,30,33,0.909,14,34,48,18,9,6,15,19,100,29,56,0.517857142857,0,0.452054794521,0.446927374302,0.25,0.461538461538,0.714285714286,0.66,0.424242424242,0.515151515152,0.484848484848,0.4,0.473684210526,0.666666666667,0.535714285714,0.475,0.508771929825,0.44094488189
1459,Celtics,12,28,0.429,12,17,0.706,19,32,51,27,10,3,13,21,104,28,71,0.394366197183,1,0.547945205479,0.553072625698,0.75,0.538461538462,0.285714285714,0.34,0.575757575758,0.484848484848,0.515151515152,0.6,0.526315789474,0.333333333333,0.464285714286,0.525,0.491228070175,0.55905511811
1460,Warriors,19,38,0.5,19,25,0.76,10,36,46,29,5,5,13,22,128,26,48,0.541666666667,1,0.523255813953,0.467391304348,0.655172413793,0.558823529412,0.463414634146,0.471698113208,0.416666666667,0.5625,0.522727272727,0.547169811321,0.384615384615,0.833333333333,0.619047619048,0.536585365854,0.456140350877,0.413793103448
1461,Mavericks,10,30,0.333,22,28,0.786,14,28,42,24,8,1,8,19,114,31,68,0.455882352941,0,0.476744186047,0.532608695652,0.344827586207,0.441176470588,0.536585365854,0.528301886792,0.583333333333,0.4375,0.477272727273,0.452830188679,0.615384615385,0.166666666667,0.380952380952,0.463414634146,0.543859649123,0.586206896552
1462,Raptors,10,33,0.303,13,18,0.722,9,29,38,22,3,4,9,16,93,25,46,0.54347826087,0,0.466666666667,0.49375,0.526315789474,0.634615384615,0.393939393939,0.439024390244,0.473684210526,0.5,0.493506493506,0.478260869565,0.3,0.8,0.529411764706,0.484848484848,0.446428571429,0.425925925926
1463,Nets,9,19,0.474,20,23,0.87,10,29,39,24,7,1,8,17,109,31,62,0.5,1,0.533333333333,0.50625,0.473684210526,0.365384615385,0.606060606061,0.560975609756,0.526315789474,0.5,0.506493506494,0.521739130435,0.7,0.2,0.470588235294,0.515151515152,0.553571428571,0.574074074074
1464,Thunder,5,15,0.333,7,11,0.636,12,36,48,21,3,11,14,20,102,40,70,0.571428571429,1,0.548780487805,0.467032967033,0.416666666667,0.375,0.411764705882,0.458333333333,0.387096774194,0.553846153846,0.5,0.477272727273,0.3,0.785714285714,0.583333333333,0.588235294118,0.571428571429,0.492957746479
1465,Pelicans,7,25,0.28,10,13,0.769,19,29,48,23,7,3,10,14,91,30,72,0.416666666667,0,0.451219512195,0.532967032967,0.583333333333,0.625,0.588235294118,0.541666666667,0.612903225806,0.446153846154,0.5,0.522727272727,0.7,0.214285714286,0.416666666667,0.411764705882,0.428571428571,0.507042253521
1466,Jazz,7,23,0.304,17,26,0.654,9,31,40,15,6,3,12,19,90,26,50,0.52,0,0.464788732394,0.477124183007,0.538461538462,0.638888888889,0.485714285714,0.541666666667,0.45,0.534482758621,0.512820512821,0.365853658537,0.461538461538,0.428571428571,0.571428571429,0.475,0.448275862069,0.42735042735
1467,Grizzlies,6,13,0.462,18,22,0.818,11,27,38,26,7,4,9,21,100,32,67,0.477611940299,1,0.535211267606,0.522875816993,0.461538461538,0.361111111111,0.514285714286,0.458333333333,0.55,0.465517241379,0.487179487179,0.634146341463,0.538461538462,0.571428571429,0.428571428571,0.525,0.551724137931,0.57264957265
1468,Kings,3,21,0.143,17,22,0.773,7,42,49,13,5,8,17,18,78,26,58,0.448275862069,0,0.414285714286,0.451428571429,0.2,0.381818181818,0.708333333333,0.6875,0.466666666667,0.512195121951,0.505154639175,0.342105263158,0.357142857143,0.533333333333,0.653846153846,0.486486486486,0.472727272727,0.483333333333
1469,Mavericks,12,34,0.353,7,10,0.7,8,40,48,25,9,7,9,19,101,29,62,0.467741935484,1,0.585714285714,0.548571428571,0.8,0.618181818182,0.291666666667,0.3125,0.533333333333,0.487804878049,0.494845360825,0.657894736842,0.642857142857,0.466666666667,0.346153846154,0.513513513514,0.527272727273,0.516666666667
1470,Trail Blazers,8,31,0.258,20,23,0.87,13,44,57,21,7,7,14,14,108,32,59,0.542372881356,1,0.540540540541,0.505617977528,0.571428571429,0.574074074074,0.606060606061,0.575,0.541666666667,0.586666666667,0.575757575758,0.512195121951,0.388888888889,0.777777777778,0.466666666667,0.4,0.533333333333,0.475806451613
1471,Suns,6,23,0.261,13,17,0.765,11,31,42,20,11,2,16,21,87,28,65,0.430769230769,0,0.459459459459,0.494382022472,0.428571428571,0.425925925926,0.393939393939,0.425,0.458333333333,0.413333333333,0.424242424242,0.487804878049,0.611111111111,0.222222222222,0.533333333333,0.6,0.466666666667,0.524193548387
1472,Wizards,5,10,0.5,12,17,0.706,9,28,37,20,2,5,12,26,87,30,74,0.405405405405,0,0.514705882353,0.525,0.454545454545,0.285714285714,0.352941176471,0.386363636364,0.428571428571,0.424242424242,0.425287356322,0.571428571429,0.285714285714,0.25,0.461538461538,0.577777777778,0.526315789474,0.592
1473,Hornets,6,25,0.24,22,27,0.815,12,38,50,15,5,15,14,19,94,27,51,0.529411764706,1,0.485294117647,0.475,0.545454545455,0.714285714286,0.647058823529,0.613636363636,0.571428571429,0.575757575758,0.574712643678,0.428571428571,0.714285714286,0.75,0.538461538462,0.422222222222,0.473684210526,0.408
1474,Spurs,11,29,0.379,7,9,0.778,14,29,43,31,12,4,16,18,98,29,54,0.537037037037,1,0.526315789474,0.509202453988,0.6875,0.644444444444,0.466666666667,0.5,0.583333333333,0.517857142857,0.5375,0.574074074074,0.631578947368,0.571428571429,0.5,0.642857142857,0.483333333333,0.457627118644
1475,Heat,5,16,0.313,8,9,0.889,10,27,37,23,7,3,16,10,85,31,64,0.484375,0,0.473684210526,0.490797546012,0.3125,0.355555555556,0.533333333333,0.5,0.416666666667,0.482142857143,0.4625,0.425925925926,0.368421052632,0.428571428571,0.5,0.357142857143,0.516666666667,0.542372881356
1476,Pacers,8,21,0.381,21,26,0.808,9,32,41,26,9,2,8,14,103,29,58,0.5,1,0.480519480519,0.470238095238,0.421052631579,0.375,0.724137931034,0.684210526316,0.375,0.533333333333,0.488095238095,0.590909090909,0.6,0.4,0.347826086957,0.411764705882,0.5,0.517857142857
1477,Cavaliers,11,35,0.314,8,12,0.667,15,28,43,18,6,3,15,20,99,29,54,0.537037037037,0,0.519480519481,0.529761904762,0.578947368421,0.625,0.275862068966,0.315789473684,0.625,0.466666666667,0.511904761905,0.409090909091,0.4,0.6,0.652173913043,0.588235294118,0.5,0.482142857143
1478,Timberwolves,5,17,0.294,15,17,0.882,12,31,43,17,8,1,16,21,90,30,64,0.46875,1,0.492957746479,0.54,0.714285714286,0.586206896552,0.5,0.459459459459,0.857142857143,0.525423728814,0.58904109589,0.472222222222,0.421052631579,0.166666666667,0.470588235294,0.525,0.46875,0.528925619835
1479,Grizzlies,2,12,0.167,15,20,0.75,2,28,30,19,11,5,18,19,89,34,57,0.59649122807,0,0.507042253521,0.46,0.285714285714,0.413793103448,0.5,0.540540540541,0.142857142857,0.474576271186,0.41095890411,0.527777777778,0.578947368421,0.833333333333,0.529411764706,0.475,0.53125,0.471074380165
1480,Warriors,12,33,0.364,10,15,0.667,19,32,51,31,7,7,14,24,116,35,70,0.5,0,0.552941176471,0.572222222222,0.444444444444,0.55,0.232558139535,0.288461538462,0.826086956522,0.484848484848,0.573033707865,0.525423728814,0.35,0.636363636364,0.518518518519,0.558139534884,0.603448275862,0.583333333333
1481,Hawks,15,27,0.556,33,37,0.892,4,34,38,28,13,4,13,19,124,23,50,0.46,1,0.447058823529,0.427777777778,0.555555555556,0.45,0.767441860465,0.711538461538,0.173913043478,0.515151515152,0.426966292135,0.474576271186,0.65,0.363636363636,0.481481481481,0.441860465116,0.396551724138,0.416666666667
1482,Jazz,7,20,0.35,12,18,0.667,6,37,43,23,8,4,14,16,93,30,60,0.5,0,0.493333333333,0.487804878049,0.333333333333,0.425531914894,0.545454545455,0.5625,0.375,0.521126760563,0.494252873563,0.53488372093,0.444444444444,0.444444444444,0.56,0.5,0.555555555556,0.512820512821
1483,Suns,14,27,0.519,10,14,0.714,10,34,44,20,10,5,11,16,100,24,57,0.421052631579,1,0.506666666667,0.512195121951,0.666666666667,0.574468085106,0.454545454545,0.4375,0.625,0.478873239437,0.505747126437,0.46511627907,0.555555555556,0.555555555556,0.44,0.5,0.444444444444,0.487179487179
1484,Pistons,4,24,0.167,20,26,0.769,11,40,51,23,4,4,16,16,98,33,58,0.568965517241,1,0.528571428571,0.491017964072,0.444444444444,0.521739130435,0.540540540541,0.541666666667,0.5,0.555555555556,0.542553191489,0.511111111111,0.363636363636,0.444444444444,0.551724137931,0.4,0.540983606557,0.479338842975
1485,Nuggets,5,22,0.227,17,22,0.773,11,32,43,22,7,5,13,24,88,28,63,0.444444444444,0,0.471428571429,0.508982035928,0.555555555556,0.478260869565,0.459459459459,0.458333333333,0.5,0.444444444444,0.457446808511,0.488888888889,0.636363636364,0.555555555556,0.448275862069,0.6,0.459016393443,0.520661157025
1486,Bucks,4,17,0.235,11,15,0.733,11,30,41,29,10,3,13,23,111,44,78,0.564102564103,0,0.539325842697,0.539772727273,0.210526315789,0.34693877551,0.354838709677,0.340909090909,0.52380952381,0.483870967742,0.493975903614,0.475409836066,0.47619047619,0.375,0.433333333333,0.575,0.628571428571,0.614173228346
1487,Rockets,15,32,0.469,20,29,0.69,10,32,42,32,11,5,17,17,117,26,49,0.530612244898,1,0.460674157303,0.460227272727,0.789473684211,0.65306122449,0.645161290323,0.659090909091,0.47619047619,0.516129032258,0.506024096386,0.524590163934,0.52380952381,0.625,0.566666666667,0.425,0.371428571429,0.385826771654
1488,76ers,11,25,0.44,15,31,0.484,11,33,44,22,6,3,17,19,96,24,54,0.444444444444,0,0.472972972973,0.478787878788,0.52380952381,0.480769230769,0.441176470588,0.553571428571,0.5,0.44,0.453608247423,0.448979591837,0.428571428571,0.428571428571,0.62962962963,0.441860465116,0.452830188679,0.477876106195
1489,Celtics,10,27,0.37,19,25,0.76,11,42,53,27,8,4,10,24,107,29,59,0.491525423729,1,0.527027027027,0.521212121212,0.47619047619,0.519230769231,0.558823529412,0.446428571429,0.5,0.56,0.546391752577,0.551020408163,0.571428571429,0.571428571429,0.37037037037,0.558139534884,0.547169811321,0.522123893805
1490,Thunder,8,24,0.333,25,28,0.893,10,30,40,19,11,8,13,23,113,32,65,0.492307692308,0,0.5,0.517441860465,0.421052631579,0.545454545455,0.5,0.48275862069,0.47619047619,0.461538461538,0.46511627907,0.422222222222,0.6875,0.615384615385,0.433333333333,0.511111111111,0.524590163934,0.5078125
1491,Pelicans,11,20,0.55,25,30,0.833,11,35,46,26,5,5,17,22,116,29,63,0.460317460317,1,0.5,0.482558139535,0.578947368421,0.454545454545,0.5,0.51724137931,0.52380952381,0.538461538462,0.53488372093,0.577777777778,0.3125,0.384615384615,0.566666666667,0.488888888889,0.475409836066,0.4921875
1492,Knicks,6,24,0.25,14,17,0.824,13,27,40,23,8,3,5,22,88,28,65,0.430769230769,0,0.478873239437,0.546012269939,0.666666666667,0.685714285714,0.48275862069,0.435897435897,0.565217391304,0.421875,0.459770114943,0.5,0.888888888889,0.230769230769,0.263157894737,0.536585365854,0.451612903226,0.5078125
1493,Nets,3,11,0.273,15,22,0.682,10,37,47,23,1,10,14,19,92,34,63,0.539682539683,1,0.521126760563,0.453987730061,0.333333333333,0.314285714286,0.51724137931,0.564102564103,0.434782608696,0.578125,0.540229885057,0.5,0.111111111111,0.769230769231,0.736842105263,0.463414634146,0.548387096774,0.4921875
1494,Wizards,9,20,0.45,17,23,0.739,16,35,51,31,9,3,14,24,114,35,67,0.522388059701,1,0.628571428571,0.530487804878,0.692307692308,0.526315789474,0.447368421053,0.425925925926,0.551724137931,0.583333333333,0.573033707865,0.645833333333,0.529411764706,0.428571428571,0.48275862069,0.545454545455,0.614035087719,0.531746031746
1495,Nets,4,18,0.222,21,31,0.677,13,25,38,17,8,4,15,20,77,22,59,0.372881355932,0,0.371428571429,0.469512195122,0.307692307692,0.473684210526,0.552631578947,0.574074074074,0.448275862069,0.416666666667,0.426966292135,0.354166666667,0.470588235294,0.571428571429,0.51724137931,0.454545454545,0.385964912281,0.468253968254
1496,Knicks,8,18,0.444,14,17,0.824,15,29,44,23,7,1,13,20,92,27,69,0.391304347826,0,0.486111111111,0.517857142857,0.4,0.418604651163,0.411764705882,0.414634146341,0.555555555556,0.446153846154,0.478260869565,0.522727272727,0.466666666667,0.166666666667,0.481481481481,0.512820512821,0.519230769231,0.552
1497,Warriors,12,25,0.48,20,24,0.833,12,36,48,21,8,5,14,19,106,25,56,0.446428571429,1,0.513888888889,0.482142857143,0.6,0.581395348837,0.588235294118,0.585365853659,0.444444444444,0.553846153846,0.521739130435,0.477272727273,0.533333333333,0.833333333333,0.518518518519,0.487179487179,0.480769230769,0.448
1498,Trail Blazers,10,32,0.313,17,24,0.708,17,41,58,24,11,4,22,21,101,27,57,0.473684210526,0,0.4625,0.458762886598,0.416666666667,0.470588235294,0.607142857143,0.6,0.459459459459,0.539473684211,0.513274336283,0.533333333333,0.5,0.363636363636,0.594594594595,0.512195121951,0.482142857143,0.452380952381
1499,Mavericks,14,36,0.389,11,16,0.688,20,35,55,21,11,7,15,20,111,29,69,0.420289855072,1,0.5375,0.541237113402,0.583333333333,0.529411764706,0.392857142857,0.4,0.540540540541,0.460526315789,0.486725663717,0.466666666667,0.5,0.636363636364,0.405405405405,0.487804878049,0.517857142857,0.547619047619
1500,Bucks,8,20,0.4,14,19,0.737,6,34,40,21,6,6,12,20,96,29,55,0.527272727273,1,0.506849315068,0.465838509317,0.533333333333,0.408163265306,0.5,0.487179487179,0.352941176471,0.507462686567,0.47619047619,0.512195121951,0.461538461538,0.857142857143,0.521739130435,0.512820512821,0.5,0.491071428571
1501,Celtics,7,29,0.241,14,20,0.7,11,33,44,20,7,1,11,19,93,29,57,0.508771929825,0,0.493150684932,0.534161490683,0.466666666667,0.591836734694,0.5,0.512820512821,0.647058823529,0.492537313433,0.52380952381,0.487804878049,0.538461538462,0.142857142857,0.478260869565,0.487179487179,0.5,0.508928571429
1502,Pelicans,4,17,0.235,4,7,0.571,12,26,38,16,8,6,11,13,72,28,69,0.405797101449,0,0.426666666667,0.505882352941,0.285714285714,0.435897435897,0.266666666667,0.35,0.6,0.412698412698,0.457831325301,0.470588235294,0.571428571429,0.6,0.5,0.65,0.459016393443,0.526717557252
1503,Bulls,10,22,0.455,11,13,0.846,8,37,45,18,6,4,11,7,107,33,62,0.532258064516,1,0.573333333333,0.494117647059,0.714285714286,0.564102564103,0.733333333333,0.65,0.4,0.587301587302,0.542168674699,0.529411764706,0.428571428571,0.4,0.5,0.35,0.540983606557,0.473282442748
