TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
Pistons,13,31,0.419,21,24,0.875,15,34,49,17,6,5,15,17,98,19,54,0.351851852,1,0.444444444,0.488505747,0.684210526,0.632653061,0.677419355,0.666666667,0.555555556,0.515151515,0.52688172,0.435897436,0.428571429,0.555555556,0.555555556,0.459459459,0.358490566,0.432
Magic,9,24,0.375,15,20,0.75,5,34,39,22,5,4,15,22,96,27,55,0.490909091,0,0.473684211,0.475903614,0.75,0.631578947,0.394736842,0.408163265,0.357142857,0.472222222,0.453488372,0.448979592,0.384615385,0.444444444,0.576923077,0.536585366,0.421875,0.4296875
Grizzlies,3,14,0.214,23,29,0.793,9,38,47,27,8,5,11,19,106,37,73,0.506849315,1,0.526315789,0.524096386,0.25,0.368421053,0.605263158,0.591836735,0.642857143,0.527777778,0.546511628,0.551020408,0.615384615,0.555555556,0.423076923,0.463414634,0.578125,0.5703125
76ers,7,22,0.318,17,27,0.63,9,30,39,22,12,10,8,20,96,29,58,0.5,1,0.553846154,0.516129032,0.636363636,0.564102564,0.472222222,0.482142857,0.375,0.428571429,0.414893617,0.564102564,0.705882353,0.625,0.307692308,0.512820513,0.537037037,0.5
Pelicans,4,17,0.235,19,29,0.655,15,40,55,17,5,6,18,19,81,25,58,0.431034483,0,0.446153846,0.483870968,0.363636364,0.435897436,0.527777778,0.517857143,0.625,0.571428571,0.585106383,0.435897436,0.294117647,0.375,0.692307692,0.487179487,0.462962963,0.5
Wizards,4,17,0.235,14,16,0.875,8,29,37,23,6,5,19,26,80,27,56,0.482142857,0,0.455882353,0.474025974,0.5,0.586206897,0.368421053,0.340425532,0.5,0.483333333,0.486842105,0.56097561,0.333333333,0.555555556,0.655172414,0.577777778,0.45,0.448
Nets,4,12,0.333,24,31,0.774,8,31,39,18,12,4,10,19,102,33,69,0.47826087,1,0.544117647,0.525974026,0.5,0.413793103,0.631578947,0.659574468,0.5,0.516666667,0.513157895,0.43902439,0.666666667,0.444444444,0.344827586,0.422222222,0.55,0.552
Bulls,13,25,0.52,10,12,0.833,8,28,36,28,12,6,7,14,119,35,64,0.546875,1,0.533333333,0.511494253,0.722222222,0.609756098,0.416666667,0.428571429,0.421052632,0.451612903,0.444444444,0.49122807,0.705882353,0.6,0.35,0.466666667,0.486111111,0.481203008
Celtics,5,16,0.313,14,16,0.875,11,34,45,29,5,4,13,16,103,37,69,0.536231884,0,0.466666667,0.488505747,0.277777778,0.390243902,0.583333333,0.571428571,0.578947368,0.548387097,0.555555556,0.50877193,0.294117647,0.4,0.65,0.533333333,0.513888889,0.518796992
Raptors,6,25,0.24,13,17,0.765,12,23,35,20,7,3,17,16,89,29,57,0.50877193,0,0.454545455,0.543046358,0.333333333,0.520833333,0.481481481,0.515151515,0.75,0.450980392,0.52238806,0.4,0.5,0.333333333,0.5,0.484848485,0.491525424,0.553398058
Hawks,12,23,0.522,14,16,0.875,4,28,32,30,7,6,17,17,110,30,46,0.652173913,1,0.545454545,0.456953642,0.666666667,0.479166667,0.518518519,0.484848485,0.25,0.549019608,0.47761194,0.6,0.5,0.666666667,0.5,0.515151515,0.508474576,0.446601942
Thunder,10,22,0.455,15,19,0.789,16,38,54,27,8,2,14,21,127,41,75,0.546666667,1,0.548387097,0.513227513,0.526315789,0.47826087,0.405405405,0.404255319,0.551724138,0.558823529,0.556701031,0.529411765,0.444444444,0.5,0.5,0.6,0.554054054,0.524475524
Warriors,9,24,0.375,22,28,0.786,13,30,43,24,10,2,14,14,115,33,68,0.485294118,0,0.451612903,0.486772487,0.473684211,0.52173913,0.594594595,0.595744681,0.448275862,0.441176471,0.443298969,0.470588235,0.555555556,0.5,0.5,0.4,0.445945946,0.475524476
Nuggets,9,25,0.36,12,25,0.48,13,39,52,23,6,3,15,27,89,25,58,0.431034483,0,0.507462687,0.512345679,0.529411765,0.5,0.342857143,0.462962963,0.565217391,0.481481481,0.5,0.511111111,0.461538462,0.6,0.517241379,0.54,0.5,0.517857143
Mavericks,8,25,0.32,23,29,0.793,10,42,52,22,7,2,14,23,97,25,54,0.462962963,1,0.492537313,0.487654321,0.470588235,0.5,0.657142857,0.537037037,0.434782609,0.518518519,0.5,0.488888889,0.538461538,0.4,0.482758621,0.46,0.5,0.482142857
Spurs,11,29,0.379,15,17,0.882,15,34,49,34,12,4,12,18,110,31,65,0.476923077,1,0.53164557,0.55952381,0.647058824,0.604166667,0.483870968,0.459459459,0.882352941,0.53125,0.604938272,0.62962963,0.666666667,0.4,0.428571429,0.545454545,0.5,0.541666667
Trail Blazers,6,19,0.316,16,20,0.8,2,30,32,20,6,6,16,15,96,31,55,0.563636364,0,0.46835443,0.44047619,0.352941176,0.395833333,0.516129032,0.540540541,0.117647059,0.46875,0.395061728,0.37037037,0.333333333,0.6,0.571428571,0.454545455,0.5,0.458333333
Suns,5,15,0.333,9,11,0.818,15,31,46,18,5,5,16,16,110,43,72,0.597222222,1,0.533333333,0.488764045,0.384615385,0.405405405,0.5625,0.47826087,0.535714286,0.574074074,0.56097561,0.409090909,0.454545455,0.625,0.615384615,0.533333333,0.558441558,0.510638298
Timberwolves,8,22,0.364,7,12,0.583,13,23,36,26,6,3,10,14,99,34,69,0.492753623,0,0.466666667,0.511235955,0.615384615,0.594594595,0.4375,0.52173913,0.464285714,0.425925926,0.43902439,0.590909091,0.545454545,0.375,0.384615385,0.466666667,0.441558442,0.489361702
Jazz,12,31,0.387,10,10,1,12,26,38,24,11,7,12,21,94,24,54,0.444444444,1,0.537313433,0.566666667,0.8,0.815789474,0.333333333,0.27027027,0.6,0.433333333,0.475,0.774193548,0.647058824,0.583333333,0.387096774,0.7,0.461538462,0.482142857
Lakers,3,7,0.429,20,27,0.741,8,34,42,7,6,5,19,9,85,28,58,0.482758621,0,0.462686567,0.433333333,0.2,0.184210526,0.666666667,0.72972973,0.4,0.566666667,0.525,0.225806452,0.352941176,0.416666667,0.612903226,0.3,0.538461538,0.517857143
Kings,7,16,0.438,12,14,0.857,6,29,35,20,3,1,15,20,83,25,59,0.423728814,0,0.47761194,0.503355705,0.466666667,0.484848485,0.413793103,0.4,0.5,0.475409836,0.479452055,0.434782609,0.25,0.142857143,0.625,0.571428571,0.480769231,0.50862069
Heat,8,17,0.471,17,21,0.81,6,32,38,26,9,6,9,15,95,27,57,0.473684211,1,0.52238806,0.496644295,0.533333333,0.515151515,0.586206897,0.6,0.5,0.524590164,0.520547945,0.565217391,0.75,0.857142857,0.375,0.428571429,0.519230769,0.49137931
Clippers,10,29,0.345,25,36,0.694,17,26,43,26,9,1,13,21,121,33,62,0.532258065,0,0.483146067,0.522988506,0.5,0.557692308,0.510204082,0.537313433,0.586206897,0.448275862,0.494252874,0.530612245,0.5,0.25,0.40625,0.411764706,0.47826087,0.508196721
Cavaliers,10,23,0.435,24,31,0.774,12,32,44,23,9,3,19,30,126,36,60,0.6,1,0.516853933,0.477011494,0.5,0.442307692,0.489795918,0.462686567,0.413793103,0.551724138,0.505747126,0.469387755,0.5,0.75,0.59375,0.588235294,0.52173913,0.491803279
Pacers,2,21,0.095,9,13,0.692,7,49,56,18,5,10,19,23,71,28,63,0.444444444,0,0.491803279,0.454054054,0.5,0.583333333,0.36,0.342105263,0.333333333,0.52688172,0.49122807,0.529411765,0.416666667,0.666666667,0.730769231,0.58974359,0.49122807,0.422818792
Hornets,2,15,0.133,16,25,0.64,14,44,58,16,7,5,7,16,80,29,86,0.337209302,1,0.508196721,0.545945946,0.5,0.416666667,0.64,0.657894737,0.666666667,0.47311828,0.50877193,0.470588235,0.583333333,0.333333333,0.269230769,0.41025641,0.50877193,0.577181208
76ers,7,28,0.25,6,7,0.857,10,32,42,24,10,5,22,16,89,31,54,0.574074074,0,0.5,0.482352941,0.318181818,0.444444444,0.272727273,0.269230769,0.357142857,0.524590164,0.471910112,0.470588235,0.384615385,0.5,0.578947368,0.5,0.574074074,0.504672897
Pistons,15,35,0.429,16,19,0.842,18,29,47,27,16,5,16,16,107,23,53,0.433962264,1,0.5,0.517647059,0.681818182,0.555555556,0.727272727,0.730769231,0.642857143,0.475409836,0.528089888,0.529411765,0.615384615,0.5,0.421052632,0.5,0.425925926,0.495327103
Bulls,9,26,0.346,16,20,0.8,7,36,43,25,5,5,13,21,99,28,54,0.518518519,0,0.480519481,0.487804878,0.45,0.5,0.5,0.487804878,0.4375,0.537313433,0.518072289,0.446428571,0.333333333,0.416666667,0.590909091,0.525,0.49122807,0.482142857
Hawks,11,26,0.423,16,21,0.762,9,31,40,31,10,7,9,19,107,29,58,0.5,1,0.519480519,0.512195122,0.55,0.5,0.5,0.512195122,0.5625,0.462686567,0.481927711,0.553571429,0.666666667,0.583333333,0.409090909,0.475,0.50877193,0.517857143
Rockets,7,23,0.304,25,34,0.735,10,29,39,22,10,2,17,24,106,30,65,0.461538462,0,0.425287356,0.491620112,0.4375,0.511111111,0.531914894,0.507462687,0.454545455,0.439393939,0.443181818,0.407407407,0.476190476,0.153846154,0.548387097,0.533333333,0.422535211,0.485074627
Warriors,9,22,0.409,22,33,0.667,12,37,49,32,11,11,14,21,131,41,69,0.594202899,1,0.574712644,0.508379888,0.5625,0.488888889,0.468085106,0.492537313,0.545454545,0.560606061,0.556818182,0.592592593,0.523809524,0.846153846,0.451612903,0.466666667,0.577464789,0.514925373
Trail Blazers,13,36,0.361,13,15,0.867,15,25,40,20,7,5,7,22,98,23,57,0.403508772,0,0.48,0.547058824,0.619047619,0.705882353,0.448275862,0.384615385,0.576923077,0.390625,0.444444444,0.487804878,0.636363636,0.555555556,0.333333333,0.55,0.425925926,0.478991597
Grizzlies,8,15,0.533,16,24,0.667,11,39,50,21,4,4,14,18,102,31,62,0.5,1,0.52,0.452941176,0.380952381,0.294117647,0.551724138,0.615384615,0.423076923,0.609375,0.555555556,0.512195122,0.363636364,0.444444444,0.666666667,0.45,0.574074074,0.521008403
Wizards,5,16,0.313,14,27,0.519,13,36,49,23,7,5,13,15,99,35,61,0.573770492,1,0.526315789,0.48427673,0.555555556,0.484848485,0.5,0.6,0.541666667,0.553846154,0.550561798,0.575,0.538461538,1,0.565217391,0.428571429,0.52238806,0.484126984
Nets,4,17,0.235,14,18,0.778,11,29,40,17,6,0,10,20,90,32,65,0.492307692,0,0.473684211,0.51572327,0.444444444,0.515151515,0.5,0.4,0.458333333,0.446153846,0.449438202,0.425,0.461538462,0,0.434782609,0.571428571,0.47761194,0.515873016
Timberwolves,8,19,0.421,19,21,0.905,8,35,43,24,6,5,15,18,113,35,61,0.573770492,1,0.530864198,0.465116279,0.444444444,0.38,0.5,0.488372093,0.380952381,0.573770492,0.524390244,0.533333333,0.375,0.555555556,0.6,0.473684211,0.555555556,0.5
Nuggets,10,31,0.323,19,22,0.864,13,26,39,21,10,4,10,20,105,28,61,0.459016393,0,0.469135802,0.534883721,0.555555556,0.62,0.5,0.511627907,0.619047619,0.426229508,0.475609756,0.466666667,0.625,0.444444444,0.4,0.526315789,0.444444444,0.5
Kings,5,18,0.278,21,26,0.808,22,32,54,18,3,2,17,25,108,36,71,0.507042254,0,0.482352941,0.491712707,0.357142857,0.391304348,0.512195122,0.456140351,0.666666667,0.581818182,0.613636364,0.428571429,0.3,0.25,0.772727273,0.531914894,0.507042254,0.525925926
Clippers,9,28,0.321,20,31,0.645,11,23,34,24,7,6,5,22,117,35,64,0.546875,1,0.517647059,0.508287293,0.642857143,0.608695652,0.487804878,0.543859649,0.333333333,0.418181818,0.386363636,0.571428571,0.7,0.75,0.227272727,0.468085106,0.492957746,0.474074074
Raptors,7,25,0.28,24,29,0.828,7,30,37,18,9,5,15,18,93,24,47,0.510638298,0,0.442857143,0.467532468,0.583333333,0.595238095,0.666666667,0.591836735,0.388888889,0.5,0.474358974,0.486486486,0.529411765,0.714285714,0.46875,0.473684211,0.413793103,0.419642857
Pelicans,5,17,0.294,12,20,0.6,11,30,41,19,8,2,17,20,95,34,65,0.523076923,1,0.557142857,0.532467532,0.416666667,0.404761905,0.333333333,0.408163265,0.611111111,0.5,0.525641026,0.513513514,0.470588235,0.285714286,0.53125,0.526315789,0.586206897,0.580357143
Magic,8,23,0.348,21,27,0.778,10,23,33,18,9,2,18,29,99,27,65,0.415384615,0,0.421686747,0.514619883,0.470588235,0.479166667,0.488372093,0.457627119,0.5,0.343283582,0.379310345,0.391304348,0.428571429,0.285714286,0.473684211,0.547169811,0.409090909,0.528455285
Thunder,9,25,0.36,22,32,0.688,10,44,54,28,12,5,20,24,127,39,58,0.672413793,1,0.578313253,0.485380117,0.529411765,0.520833333,0.511627907,0.542372881,0.5,0.656716418,0.620689655,0.608695652,0.571428571,0.714285714,0.526315789,0.452830189,0.590909091,0.471544715
Jazz,3,10,0.3,10,16,0.625,12,36,48,23,7,13,12,17,69,25,74,0.337837838,0,0.474576271,0.512195122,0.272727273,0.37037037,0.344827586,0.41025641,0.52173913,0.486486486,0.494845361,0.5,0.466666667,0.684210526,0.545454545,0.548387097,0.520833333,0.540145985
Spurs,8,17,0.471,19,23,0.826,11,38,49,23,8,6,10,14,89,23,63,0.365079365,1,0.525423729,0.487804878,0.727272727,0.62962963,0.655172414,0.58974359,0.47826087,0.513513514,0.505154639,0.5,0.533333333,0.315789474,0.454545455,0.451612903,0.479166667,0.459854015
Timberwolves,6,19,0.316,16,20,0.8,10,32,42,16,7,6,16,20,80,23,61,0.37704918,0,0.420289855,0.473372781,0.333333333,0.463414634,0.551724138,0.512820513,0.5,0.463768116,0.471910112,0.372093023,0.466666667,0.666666667,0.615384615,0.5,0.450980392,0.4765625
Hornets,12,22,0.545,13,19,0.684,10,37,47,27,8,3,10,20,105,28,67,0.417910448,1,0.579710145,0.526627219,0.666666667,0.536585366,0.448275862,0.487179487,0.5,0.536231884,0.528089888,0.627906977,0.533333333,0.333333333,0.384615385,0.5,0.549019608,0.5234375
Wizards,7,13,0.538,14,18,0.778,13,40,53,26,8,5,22,22,111,38,68,0.558823529,1,0.616438356,0.487951807,0.538461538,0.351351351,0.5,0.43902439,0.565217391,0.666666667,0.638554217,0.577777778,0.421052632,0.555555556,0.578947368,0.564102564,0.633333333,0.527131783
76ers,6,24,0.25,14,23,0.609,10,20,30,19,11,4,16,17,76,22,61,0.360655738,0,0.383561644,0.512048193,0.461538462,0.648648649,0.5,0.56097561,0.434782609,0.333333333,0.361445783,0.422222222,0.578947368,0.444444444,0.421052632,0.435897436,0.366666667,0.472868217
Pistons,9,35,0.257,15,26,0.577,20,41,61,17,6,2,18,17,82,20,47,0.425531915,0,0.439393939,0.493975904,0.5,0.538461538,0.6,0.65,0.8,0.525641026,0.59223301,0.354166667,0.428571429,0.666666667,0.642857143,0.472222222,0.416666667,0.465346535
Hawks,9,30,0.3,10,14,0.714,5,37,42,31,8,1,10,19,93,28,54,0.518518519,1,0.560606061,0.506024096,0.5,0.461538462,0.4,0.35,0.2,0.474358974,0.40776699,0.645833333,0.571428571,0.333333333,0.357142857,0.527777778,0.583333333,0.534653465
Clippers,9,21,0.429,15,19,0.789,10,34,44,27,6,10,11,14,102,30,61,0.491803279,1,0.541666667,0.493975904,0.428571429,0.42,0.5,0.475,0.454545455,0.523076923,0.505747126,0.529411765,0.5,0.833333333,0.458333333,0.5,0.588235294,0.525862069
Celtics,12,29,0.414,15,21,0.714,12,31,43,24,6,2,13,14,93,21,55,0.381818182,0,0.458333333,0.506024096,0.571428571,0.58,0.5,0.525,0.545454545,0.476923077,0.494252874,0.470588235,0.5,0.166666667,0.541666667,0.5,0.411764706,0.474137931
Warriors,13,27,0.481,21,27,0.778,7,46,53,30,10,6,13,14,122,31,54,0.574074074,1,0.594594595,0.482142857,0.65,0.529411765,0.636363636,0.586956522,0.466666667,0.597402597,0.576086957,0.638297872,0.526315789,0.666666667,0.448275862,0.424242424,0.574074074,0.461538462
Nuggets,7,24,0.292,12,19,0.632,8,31,39,17,9,3,16,19,79,23,63,0.365079365,0,0.405405405,0.517857143,0.35,0.470588235,0.363636364,0.413043478,0.533333333,0.402597403,0.423913043,0.361702128,0.473684211,0.333333333,0.551724138,0.575757576,0.425925926,0.538461538
Grizzlies,3,22,0.136,20,22,0.909,9,33,42,17,8,4,13,23,95,33,63,0.523809524,0,0.514285714,0.527950311,0.230769231,0.468085106,0.444444444,0.4,0.428571429,0.523809524,0.5,0.5,0.571428571,0.571428571,0.5,0.511111111,0.578947368,0.552631579
Mavericks,10,25,0.4,25,33,0.758,12,30,42,17,6,3,13,22,103,24,51,0.470588235,1,0.485714286,0.472049689,0.769230769,0.531914894,0.555555556,0.6,0.571428571,0.476190476,0.5,0.5,0.428571429,0.428571429,0.5,0.488888889,0.421052632,0.447368421
Pacers,6,27,0.222,14,18,0.778,11,32,43,21,12,0,19,21,98,33,58,0.568965517,0,0.513157895,0.541401274,0.333333333,0.465517241,0.368421053,0.352941176,0.611111111,0.5,0.524390244,0.446808511,0.48,0,0.5,0.525,0.568965517,0.585858586
Rockets,12,31,0.387,24,33,0.727,7,32,39,26,13,2,19,19,110,25,41,0.609756098,1,0.486842105,0.458598726,0.666666667,0.534482759,0.631578947,0.647058824,0.388888889,0.5,0.475609756,0.553191489,0.52,1,0.5,0.475,0.431034483,0.414141414
Knicks,10,23,0.435,13,17,0.765,9,25,34,22,2,8,4,14,99,28,55,0.509090909,1,0.520547945,0.481481481,0.555555556,0.46,0.481481481,0.459459459,0.310344828,0.454545455,0.404761905,0.628571429,0.666666667,0.888888889,0.307692308,0.451612903,0.509090909,0.491071429
Pelicans,8,27,0.296,14,20,0.7,20,30,50,13,1,1,9,17,92,27,57,0.473684211,0,0.479452055,0.518518519,0.444444444,0.54,0.518518519,0.540540541,0.689655172,0.545454545,0.595238095,0.371428571,0.333333333,0.111111111,0.692307692,0.548387097,0.490909091,0.508928571
Raptors,6,24,0.25,14,24,0.583,20,34,54,17,9,5,15,20,92,30,66,0.454545455,1,0.514285714,0.542168675,0.545454545,0.571428571,0.466666667,0.489795918,0.64516129,0.515151515,0.556701031,0.435897436,0.428571429,0.5,0.483870968,0.476190476,0.508474576,0.532258065
Bucks,5,18,0.278,16,25,0.64,11,32,43,22,12,5,16,22,89,29,58,0.5,0,0.485714286,0.457831325,0.454545455,0.428571429,0.533333333,0.510204082,0.35483871,0.484848485,0.443298969,0.564102564,0.571428571,0.5,0.516129032,0.523809524,0.491525424,0.467741935
Cavaliers,8,18,0.444,18,25,0.72,20,34,54,20,5,4,12,19,108,33,72,0.458333333,1,0.577464789,0.529411765,0.5,0.529411765,0.409090909,0.438596491,0.64516129,0.53968254,0.574468085,0.625,0.5,0.307692308,0.6,0.542857143,0.6,0.529411765
Bulls,8,16,0.5,26,32,0.813,11,29,40,12,5,9,8,16,94,22,64,0.34375,0,0.422535211,0.470588235,0.5,0.470588235,0.590909091,0.561403509,0.35483871,0.46031746,0.425531915,0.375,0.5,0.692307692,0.4,0.457142857,0.4,0.470588235
Kings,4,12,0.333,22,30,0.733,11,42,53,13,8,5,21,22,94,30,64,0.46875,0,0.492753623,0.463414634,0.266666667,0.25,0.564102564,0.535714286,0.55,0.617647059,0.602272727,0.382352941,0.333333333,0.625,0.617647059,0.511627907,0.555555556,0.551724138
Trail Blazers,11,36,0.306,17,26,0.654,9,26,35,21,16,3,13,21,98,24,52,0.461538462,1,0.507246377,0.536585366,0.733333333,0.75,0.435897436,0.464285714,0.45,0.382352941,0.397727273,0.617647059,0.666666667,0.375,0.382352941,0.488372093,0.444444444,0.448275862
Suns,13,32,0.406,16,22,0.727,10,31,41,23,16,7,15,22,115,30,54,0.555555556,1,0.558441558,0.534161491,0.619047619,0.653061224,0.4,0.385964912,0.434782609,0.484375,0.471264368,0.489361702,0.64,0.7,0.394736842,0.523809524,0.535714286,0.482142857
Lakers,8,17,0.471,24,35,0.686,13,33,46,24,9,3,23,20,100,26,58,0.448275862,0,0.441558442,0.465838509,0.380952381,0.346938776,0.6,0.614035088,0.565217391,0.515625,0.528735632,0.510638298,0.36,0.3,0.605263158,0.476190476,0.464285714,0.517857143
Cavaliers,4,15,0.267,21,30,0.7,13,33,46,16,8,5,7,23,91,29,72,0.402777778,1,0.507692308,0.5,0.4,0.348837209,0.552631579,0.535714286,0.464285714,0.485294118,0.479166667,0.444444444,0.615384615,0.454545455,0.333333333,0.489361702,0.527272727,0.549618321
Hornets,6,28,0.214,17,26,0.654,15,35,50,20,5,6,14,24,87,26,59,0.440677966,0,0.492307692,0.5,0.6,0.651162791,0.447368421,0.464285714,0.535714286,0.514705882,0.520833333,0.555555556,0.384615385,0.545454545,0.666666667,0.510638298,0.472727273,0.450381679
Magic,11,22,0.5,13,20,0.65,8,29,37,22,13,3,11,18,98,26,66,0.393939394,0,0.474358974,0.55,0.611111111,0.523809524,0.541666667,0.526315789,0.666666667,0.414285714,0.451219512,0.458333333,0.65,0.375,0.333333333,0.529411765,0.433333333,0.559322034
Nets,7,20,0.35,11,18,0.611,4,41,45,26,7,5,22,16,100,34,52,0.653846154,1,0.525641026,0.45,0.388888889,0.476190476,0.458333333,0.473684211,0.333333333,0.585714286,0.548780488,0.541666667,0.35,0.625,0.666666667,0.470588235,0.566666667,0.440677966
Mavericks,13,27,0.481,16,17,0.941,16,36,52,24,8,1,11,21,119,32,69,0.463768116,1,0.542168675,0.518918919,0.52,0.442622951,0.551724138,0.472222222,0.64,0.553846154,0.577777778,0.52173913,0.571428571,0.333333333,0.47826087,0.5,0.551724138,0.556451613
Celtics,12,34,0.353,13,19,0.684,9,29,38,22,6,2,12,21,101,26,55,0.472727273,0,0.457831325,0.481081081,0.48,0.557377049,0.448275862,0.527777778,0.36,0.446153846,0.422222222,0.47826087,0.428571429,0.666666667,0.52173913,0.5,0.448275862,0.443548387
Knicks,10,24,0.417,7,14,0.5,17,30,47,18,13,4,11,15,81,22,67,0.328358209,0,0.457142857,0.54491018,0.434782609,0.421052632,0.466666667,0.5,0.653846154,0.428571429,0.489583333,0.428571429,0.565217391,0.571428571,0.407407407,0.483870968,0.468085106,0.609090909
Pistons,13,33,0.394,8,14,0.571,9,40,49,24,10,3,16,16,97,25,43,0.581395349,1,0.542857143,0.45508982,0.565217391,0.578947368,0.533333333,0.5,0.346153846,0.571428571,0.510416667,0.571428571,0.434782609,0.428571429,0.592592593,0.516129032,0.531914894,0.390909091
Pelicans,7,15,0.467,16,20,0.8,12,37,49,24,12,8,18,13,111,37,68,0.544117647,1,0.556962025,0.485380117,0.538461538,0.340909091,0.695652174,0.64516129,0.48,0.596774194,0.563218391,0.52173913,0.48,0.727272727,0.486486486,0.371428571,0.560606061,0.535433071
Rockets,6,29,0.207,7,11,0.636,13,25,38,22,13,3,19,22,83,29,59,0.491525424,0,0.443037975,0.514619883,0.461538462,0.659090909,0.304347826,0.35483871,0.52,0.403225806,0.436781609,0.47826087,0.52,0.272727273,0.513513514,0.628571429,0.439393939,0.464566929
Wizards,11,21,0.524,13,15,0.867,8,31,39,27,3,1,15,19,102,28,63,0.444444444,0,0.469879518,0.502994012,0.578947368,0.525,0.5,0.441176471,0.571428571,0.492063492,0.506493506,0.5625,0.272727273,0.2,0.6,0.487179487,0.4375,0.496062992
Thunder,8,19,0.421,13,19,0.684,6,32,38,21,8,4,10,20,109,36,64,0.5625,1,0.530120482,0.497005988,0.421052632,0.475,0.5,0.558823529,0.428571429,0.507936508,0.493506494,0.4375,0.727272727,0.8,0.4,0.512820513,0.5625,0.503937008
Bucks,7,24,0.292,8,10,0.8,10,33,43,28,10,7,12,18,91,31,65,0.476923077,0,0.520547945,0.523529412,0.466666667,0.545454545,0.333333333,0.333333333,0.5,0.485294118,0.488636364,0.538461538,0.588235294,0.7,0.444444444,0.6,0.534482759,0.515873016
Pacers,8,20,0.4,16,20,0.8,10,35,45,24,7,3,15,12,94,27,61,0.442622951,1,0.479452055,0.476470588,0.533333333,0.454545455,0.666666667,0.666666667,0.5,0.514705882,0.511363636,0.461538462,0.411764706,0.3,0.555555556,0.4,0.465517241,0.484126984
Suns,14,32,0.438,14,16,0.875,13,35,48,24,9,12,19,24,112,28,52,0.538461538,1,0.53164557,0.49122807,0.666666667,0.551724138,0.482758621,0.390243902,0.448275862,0.583333333,0.539325843,0.545454545,0.428571429,0.631578947,0.542857143,0.615384615,0.482758621,0.460176991
76ers,7,26,0.269,15,25,0.6,16,25,41,20,12,7,16,15,96,30,61,0.491803279,0,0.46835443,0.50877193,0.333333333,0.448275862,0.517241379,0.609756098,0.551724138,0.416666667,0.460674157,0.454545455,0.571428571,0.368421053,0.457142857,0.384615385,0.517241379,0.539823009
Jazz,10,31,0.323,18,24,0.75,17,30,47,18,6,9,14,18,92,22,55,0.4,0,0.492307692,0.51497006,0.625,0.574074074,0.409090909,0.444444444,0.607142857,0.454545455,0.5,0.428571429,0.4,0.75,0.583333333,0.514285714,0.448979592,0.486725664
Hawks,6,23,0.261,26,30,0.867,11,36,47,24,9,3,10,17,98,27,58,0.465517241,1,0.507692308,0.48502994,0.375,0.425925926,0.590909091,0.555555556,0.392857143,0.545454545,0.5,0.571428571,0.6,0.25,0.416666667,0.485714286,0.551020408,0.513274336
Raptors,10,25,0.4,15,20,0.75,11,26,37,23,7,1,15,16,105,30,61,0.491803279,0,0.449438202,0.483146067,0.454545455,0.471698113,0.483870968,0.5,0.44,0.456140351,0.451219512,0.396551724,0.466666667,0.111111111,0.625,0.470588235,0.447761194,0.488
Warriors,12,28,0.429,16,20,0.8,14,31,45,35,8,8,9,18,126,37,64,0.578125,1,0.550561798,0.516853933,0.545454545,0.528301887,0.516129032,0.5,0.56,0.543859649,0.548780488,0.603448276,0.533333333,0.888888889,0.375,0.529411765,0.552238806,0.512
Grizzlies,6,14,0.429,21,31,0.677,13,33,46,27,7,4,12,15,109,35,70,0.5,1,0.488095238,0.509090909,0.5,0.424242424,0.6,0.62,0.722222222,0.5,0.547619048,0.529411765,0.411764706,0.333333333,0.48,0.348837209,0.486111111,0.53030303
Lakers,6,19,0.316,14,19,0.737,5,33,38,24,10,8,13,28,106,37,62,0.596774194,0,0.511904762,0.490909091,0.5,0.575757576,0.4,0.38,0.277777778,0.5,0.452380952,0.470588235,0.588235294,0.666666667,0.52,0.651162791,0.513888889,0.46969697
Thunder,6,26,0.231,6,10,0.6,12,30,42,15,11,3,11,23,94,35,66,0.53030303,1,0.561643836,0.575,0.428571429,0.541666667,0.3,0.344827586,0.75,0.483870968,0.538461538,0.428571429,0.733333333,0.6,0.366666667,0.58974359,0.593220339,0.589285714
Heat,8,22,0.364,14,19,0.737,4,32,36,20,4,2,19,16,86,24,46,0.52173913,0,0.438356164,0.425,0.571428571,0.458333333,0.7,0.655172414,0.25,0.516129032,0.461538462,0.571428571,0.266666667,0.4,0.633333333,0.41025641,0.406779661,0.410714286
Spurs,11,27,0.407,22,27,0.815,14,30,44,27,10,6,16,27,109,27,57,0.473684211,1,0.506666667,0.515337423,0.6875,0.658536585,0.523809524,0.482142857,0.538461538,0.5,0.511627907,0.509433962,0.588235294,1,0.5,0.54,0.457627119,0.467213115
Nuggets,5,14,0.357,20,29,0.69,12,30,42,26,7,0,16,23,99,32,65,0.492307692,0,0.493333333,0.484662577,0.3125,0.341463415,0.476190476,0.517857143,0.461538462,0.5,0.488372093,0.490566038,0.411764706,0,0.5,0.46,0.542372881,0.532786885
